Id,Data,Titulo,StoryId,LivroId,Rotas,QuantLiked,QuantShared,Html,Discriminator,Versiculo,Posicao,UserModelId,ContentId
19517,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19518,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19519,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19520,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19521,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19522,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19523,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19524,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19525,2025-11-08 22:46:45.3700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19526,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19527,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19528,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19529,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19530,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19531,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19532,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19533,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19534,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19535,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19536,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19537,2025-11-08 22:46:45.3733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19538,2025-11-08 22:46:45.3766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19539,2025-11-08 22:46:45.3766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19540,2025-11-08 22:46:45.3766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19541,2025-11-08 22:46:45.3766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19542,2025-11-08 22:46:45.3766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19543,2025-11-08 22:46:45.3766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19544,2025-11-08 22:46:45.3766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19545,2025-11-08 22:46:45.3766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19546,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19547,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19548,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19549,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19550,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19551,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19552,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19553,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19554,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19555,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19556,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19557,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19558,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19559,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19560,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19561,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19562,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19563,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19564,2025-11-08 22:46:45.3800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19565,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19566,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19567,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19568,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19569,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19570,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19571,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19572,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19573,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19574,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19575,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19576,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19577,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19578,2025-11-08 22:46:45.3833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19579,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19580,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19581,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19582,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19583,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19584,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19585,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19586,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19587,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19588,2025-11-08 22:46:45.3866667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19589,2025-11-08 23:27:41.2133333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19590,2025-11-08 23:27:41.2366667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19591,2025-11-08 23:27:41.2366667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19592,2025-11-08 23:27:41.2366667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19593,2025-11-08 23:27:41.2366667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19594,2025-11-08 23:27:41.2366667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19595,2025-11-08 23:27:41.2366667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19596,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19597,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19598,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19599,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19600,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19601,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19602,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19603,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19604,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19605,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19606,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19607,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19608,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19609,2025-11-08 23:27:41.2400000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19610,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19611,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19612,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19613,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19614,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19615,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19616,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19617,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19618,2025-11-08 23:27:41.2433333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19619,2025-11-08 23:27:41.2466667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19620,2025-11-08 23:27:41.2466667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19621,2025-11-08 23:27:41.2466667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19622,2025-11-08 23:27:41.2466667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19623,2025-11-08 23:27:41.2466667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19624,2025-11-08 23:27:41.2466667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19625,2025-11-08 23:27:41.2466667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19626,2025-11-08 23:27:41.2466667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19627,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19628,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19629,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19630,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19631,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19632,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19633,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19634,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19635,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19636,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19637,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19638,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19639,2025-11-08 23:27:41.2500000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19640,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19641,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19642,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19643,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19644,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19645,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19646,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19647,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19648,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19649,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19650,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19651,2025-11-08 23:27:41.2533333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19652,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19653,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19654,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19655,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19656,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19657,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19658,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19659,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19660,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19661,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19662,2025-11-08 23:27:41.2566667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19663,2025-11-08 23:27:41.2600000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19664,2025-11-08 23:27:41.2600000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19665,2025-11-08 23:27:41.2600000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19666,2025-11-08 23:27:41.2600000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19667,2025-11-08 23:27:41.2600000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19668,2025-11-08 23:27:41.2600000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19669,2025-11-08 23:27:41.2633333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19670,2025-11-08 23:27:41.2633333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19671,2025-11-08 23:27:41.2633333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19672,2025-11-08 23:27:41.2633333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19673,2025-11-08 23:27:41.2633333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19674,2025-11-08 23:27:41.2633333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19675,2025-11-08 23:27:41.2633333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19676,2025-11-08 23:27:41.2633333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19677,2025-11-08 23:27:41.2666667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19678,2025-11-08 23:27:41.2666667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19679,2025-11-08 23:27:41.2666667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19680,2025-11-08 23:27:41.2666667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19681,2025-11-08 23:27:41.2666667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19682,2025-11-08 23:27:41.2666667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19683,2025-11-08 23:27:41.2666667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19684,2025-11-08 23:27:41.2666667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19685,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19686,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19687,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19688,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19689,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19690,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19691,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19692,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19693,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19694,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19695,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19696,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19697,2025-11-08 23:27:41.2700000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19698,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19699,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19700,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19701,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19702,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19703,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19704,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19705,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19706,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19707,2025-11-08 23:27:41.2733333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19708,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19709,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19710,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19711,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19712,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19713,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19714,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19715,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19716,2025-11-08 23:27:41.2766667,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19717,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19718,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19719,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19720,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19721,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19722,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19723,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19724,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19725,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19726,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19727,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19728,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19729,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19730,2025-11-08 23:27:41.2800000,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19731,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19732,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19733,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19734,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19735,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19736,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19737,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19738,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19739,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
19740,2025-11-08 23:27:41.2833333,item,2,1,NULL,0,0,<p> Item </p>,Pagina,300,NULL,NULL,NULL
